ens_tid,target_tfs_filename,before TSS,after TSS,tfs to plot,pval,pval_c
ENST00000635976,,-2005,2055,10,1,0.1
ENST00000532720,,1508,-1458,10,1,0.1
ENST00000532720,,138,-88,10,1,0.1
ENST00000532720,,-688,738,10,1,0.1
ENST00000532720,,-1718,1768,10,1,0.1
ENST00000409279,,459,-409,10,1,0.1
ENST00000427594,,-995,1045,10,1,0.1
ENST00000427594,,18,32,10,1,0.1
ENST00000427594,,426,-376,10,1,0.1
ENST00000358991,,-1879,1929,10,1,0.1
ENST00000358991,,1704,-1654,10,1,0.1
ENST00000409645,,-1714,1764,10,1,0.1
ENST00000281923,,-2410,2460,10,1,0.1
ENST00000281924,,-1349,1399,10,1,0.1
ENST00000392917,,-2054,2104,10,1,0.1
ENST00000656750,,-883,933,10,1,0.1
ENST00000656750,,1651,-1601,10,1,0.1
ENST00000539493,,-2163,2213,10,1,0.1
ENST00000409606,,-1324,1374,10,1,0.1
ENST00000456040,,891,-841,10,1,0.1
ENST00000456040,,-2465,2515,10,1,0.1
ENST00000415164,,141,-91,10,1,0.1
ENST00000272638,,-1147,1197,10,1,0.1
ENST00000272643,,-1352,1402,10,1,0.1
ENST00000272643,,-2352,2402,10,1,0.1
ENST00000413152,,472,-422,10,1,0.1
ENST00000280098,,-675,725,10,1,0.1
ENST00000280098,,-823,873,10,1,0.1
ENST00000272641,,-2007,2057,10,1,0.1
ENST00000375773,,298,-248,10,1,0.1
ENST00000612147,,357,-307,10,1,0.1
ENST00000241391,,-2144,2194,10,1,0.1
ENST00000241391,,497,-447,10,1,0.1
ENST00000241391,,1432,-1382,10,1,0.1
ENST00000344850,,1994,-1944,10,1,0.1
ENST00000637873,,-945,995,10,1,0.1
ENST00000647488,,-129,179,10,1,0.1
ENST00000638087,,-1812,1862,10,1,0.1
ENST00000637045,,242,-192,10,1,0.1
ENST00000637045,,896,-846,10,1,0.1
ENST00000535787,,573,-523,10,1,0.1
ENST00000535787,,451,-401,10,1,0.1
ENST00000637159,,833,-783,10,1,0.1
ENST00000637159,,574,-524,10,1,0.1
ENST00000449013,,1527,-1477,10,1,0.1
ENST00000679129,,391,-341,10,1,0.1
ENST00000409642,,1165,-1115,10,1,0.1
ENST00000409029,,-1767,1817,10,1,0.1
ENST00000450639,,1866,-1816,10,1,0.1
ENST00000280115,,590,-540,10,1,0.1
ENST00000409381,,2094,-2044,10,1,0.1
ENST00000409381,,1868,-1818,10,1,0.1
ENST00000409381,,1633,-1583,10,1,0.1
ENST00000454202,,2013,-1963,10,1,0.1
ENST00000454202,,2159,-2109,10,1,0.1
ENST00000243346,,37,13,10,1,0.1
ENST00000430328,,-443,493,10,1,0.1
ENST00000421461,,-1084,1134,10,1,0.1
ENST00000397337,,1244,-1194,10,1,0.1
ENST00000424585,,-2040,2090,10,1,0.1
ENST00000424585,,-978,1028,10,1,0.1
ENST00000420924,,-1267,1317,10,1,0.1
ENST00000420924,,-896,946,10,1,0.1
ENST00000420924,,1167,-1117,10,1,0.1
ENST00000638056,,-421,471,10,1,0.1
ENST00000638056,,2195,-2145,10,1,0.1
ENST00000636598,,-301,351,10,1,0.1
ENST00000636598,,7,43,10,1,0.1
ENST00000637514,,-612,662,10,1,0.1
ENST00000360283,,689,-639,10,1,0.1
ENST00000263904,,538,-488,10,1,0.1
ENST00000288670,,1133,-1083,10,1,0.1
ENST00000545856,,-1508,1558,10,1,0.1
ENST00000326446,,-667,717,10,1,0.1
ENST00000392825,,1450,-1400,10,1,0.1
ENST00000429376,,937,-887,10,1,0.1
ENST00000409572,,-1252,1302,10,1,0.1
ENST00000409674,,2479,-2429,10,1,0.1
ENST00000435117,,-114,164,10,1,0.1
ENST00000439355,,56,-6,10,1,0.1
ENST00000439355,,963,-913,10,1,0.1
ENST00000439355,,1710,-1660,10,1,0.1
ENST00000409680,,1933,-1883,10,1,0.1
ENST00000682025,,-1332,1382,10,1,0.1
ENST00000389757,,-2128,2178,10,1,0.1
ENST00000629219,,908,-858,10,1,0.1
ENST00000629219,,701,-651,10,1,0.1
ENST00000392796,,-511,561,10,1,0.1
ENST00000392796,,-363,413,10,1,0.1
ENST00000426648,,-950,1000,10,1,0.1
ENST00000441143,,-1374,1424,10,1,0.1
ENST00000441143,,1875,-1825,10,1,0.1
ENST00000441143,,2094,-2044,10,1,0.1
ENST00000539065,,1763,-1713,10,1,0.1
ENST00000283243,,2008,-1958,10,1,0.1
ENST00000620391,,961,-911,10,1,0.1
ENST00000403609,,1160,-1110,10,1,0.1
ENST00000403609,,-1076,1126,10,1,0.1
ENST00000676768,,-1238,1288,10,1,0.1
ENST00000676768,,-984,1034,10,1,0.1
ENST00000676768,,-983,1033,10,1,0.1
ENST00000676810,,195,-145,10,1,0.1
ENST00000414723,,642,-592,10,1,0.1
ENST00000618399,,1733,-1683,10,1,0.1
ENST00000618399,,2424,-2374,10,1,0.1
ENST00000328032,,-337,387,10,1,0.1
ENST00000332142,,1611,-1561,10,1,0.1
ENST00000332142,,1626,-1576,10,1,0.1
ENST00000480873,,242,-192,10,1,0.1
ENST00000439313,,-870,920,10,1,0.1
ENST00000283256,,2293,-2243,10,1,0.1
ENST00000283256,,-1545,1595,10,1,0.1
ENST00000243344,,-1001,1051,10,1,0.1
ENST00000243344,,-452,502,10,1,0.1
ENST00000680448,,1027,-977,10,1,0.1
ENST00000640036,,1371,-1321,10,1,0.1
ENST00000637285,,-358,408,10,1,0.1
ENST00000635776,,1538,-1488,10,1,0.1
ENST00000635776,,1846,-1796,10,1,0.1
ENST00000641575,,-1758,1808,10,1,0.1
ENST00000644316,,1565,-1515,10,1,0.1
ENST00000441411,,-1247,1297,10,1,0.1
ENST00000419992,,2045,-1995,10,1,0.1
ENST00000650747,,-781,831,10,1,0.1
ENST00000409195,,759,-709,10,1,0.1
ENST00000409043,,-772,822,10,1,0.1
ENST00000409043,,-1069,1119,10,1,0.1
ENST00000672716,,459,-409,10,1,0.1
ENST00000628543,,150,-100,10,1,0.1
ENST00000445023,,188,-138,10,1,0.1
ENST00000447264,,1124,-1074,10,1,0.1
ENST00000649448,,-1906,1956,10,1,0.1
ENST00000649448,,1057,-1007,10,1,0.1
ENST00000649448,,1263,-1213,10,1,0.1
ENST00000649448,,1670,-1620,10,1,0.1
ENST00000650372,,1976,-1926,10,1,0.1
ENST00000295240,,5,45,10,1,0.1
ENST00000295240,,-782,832,10,1,0.1
ENST00000419478,,-1166,1216,10,1,0.1
ENST00000419478,,1349,-1299,10,1,0.1
ENST00000602521,,689,-639,10,1,0.1
ENST00000422006,,1086,-1036,10,1,0.1
ENST00000422006,,-2,52,10,1,0.1
ENST00000409340,,-932,982,10,1,0.1
ENST00000392632,,-799,849,10,1,0.1
ENST00000439681,,-656,706,10,1,0.1
ENST00000439681,,-1971,2021,10,1,0.1
ENST00000409044,,1939,-1889,10,1,0.1
ENST00000454603,,1362,-1312,10,1,0.1
ENST00000445006,,909,-859,10,1,0.1
ENST00000445006,,571,-521,10,1,0.1
ENST00000445006,,5,45,10,1,0.1
ENST00000625689,,116,-66,10,1,0.1
ENST00000486850,,870,-820,10,1,0.1
ENST00000486850,,-1458,1508,10,1,0.1
ENST00000431110,,-601,651,10,1,0.1
ENST00000452242,,2335,-2285,10,1,0.1
ENST00000264108,,-1090,1140,10,1,0.1
ENST00000361609,,1399,-1349,10,1,0.1
ENST00000458358,,-685,735,10,1,0.1
ENST00000458358,,-2408,2458,10,1,0.1
ENST00000397087,,-1385,1435,10,1,0.1
ENST00000397085,,2016,-1966,10,1,0.1
ENST00000397085,,674,-624,10,1,0.1
ENST00000397085,,358,-308,10,1,0.1
ENST00000539448,,334,-284,10,1,0.1
ENST00000375213,,-21,71,10,1,0.1
ENST00000422149,,-1169,1219,10,1,0.1
ENST00000652005,,-1505,1555,10,1,0.1
ENST00000310015,,1092,-1042,10,1,0.1
ENST00000394967,,2327,-2277,10,1,0.1
ENST00000394967,,-420,470,10,1,0.1
ENST00000394967,,-707,757,10,1,0.1
ENST00000377973,,-627,677,10,1,0.1
ENST00000377973,,675,-625,10,1,0.1
ENST00000392551,,2101,-2051,10,1,0.1
ENST00000392547,,-2447,2497,10,1,0.1
ENST00000392547,,2429,-2379,10,1,0.1
ENST00000636168,,2256,-2206,10,1,0.1
ENST00000392539,,972,-922,10,1,0.1
ENST00000406506,,2047,-1997,10,1,0.1
ENST00000406506,,1421,-1371,10,1,0.1
ENST00000249504,,1577,-1527,10,1,0.1
ENST00000249504,,-2071,2121,10,1,0.1
ENST00000249504,,-2089,2139,10,1,0.1
ENST00000249499,,1776,-1726,10,1,0.1
ENST00000432796,,1347,-1297,10,1,0.1
ENST00000432796,,418,-368,10,1,0.1
ENST00000410016,,1724,-1674,10,1,0.1
ENST00000410016,,1722,-1672,10,1,0.1
ENST00000331462,,328,-278,10,1,0.1
ENST00000331462,,-990,1040,10,1,0.1
ENST00000586532,,315,-265,10,1,0.1
ENST00000586532,,405,-355,10,1,0.1
ENST00000586532,,1412,-1362,10,1,0.1
ENST00000464747,,-1125,1175,10,1,0.1
ENST00000355689,,1608,-1558,10,1,0.1
ENST00000355689,,2253,-2203,10,1,0.1
ENST00000436700,,-1008,1058,10,1,0.1
ENST00000436700,,441,-391,10,1,0.1
ENST00000409504,,-77,127,10,1,0.1
ENST00000409504,,572,-522,10,1,0.1
ENST00000286063,,-1106,1156,10,1,0.1
ENST00000358450,,-1775,1825,10,1,0.1
ENST00000409045,,-1038,1088,10,1,0.1
ENST00000409045,,-1835,1885,10,1,0.1
ENST00000642762,,-739,789,10,1,0.1
ENST00000421187,,2433,-2383,10,1,0.1
ENST00000414766,,-1076,1126,10,1,0.1
ENST00000634225,,-1313,1363,10,1,0.1
ENST00000634225,,-394,444,10,1,0.1
ENST00000412264,,-1402,1452,10,1,0.1
ENST00000343876,,797,-747,10,1,0.1
ENST00000409284,,-1364,1414,10,1,0.1
ENST00000446116,,333,-283,10,1,0.1
ENST00000435047,,-2082,2132,10,1,0.1
ENST00000457304,,-1946,1996,10,1,0.1
ENST00000438871,,46,4,10,1,0.1
ENST00000451732,,-1528,1578,10,1,0.1
ENST00000451732,,2161,-2111,10,1,0.1
ENST00000410053,,-5,55,10,1,0.1
ENST00000374969,,-1274,1324,10,1,0.1
ENST00000409440,,905,-855,10,1,0.1
ENST00000342619,,1219,-1169,10,1,0.1
ENST00000442895,,1359,-1309,10,1,0.1
ENST00000295119,,-1844,1894,10,1,0.1
ENST00000337859,,335,-285,10,1,0.1
ENST00000445547,,1633,-1583,10,1,0.1
ENST00000445547,,436,-386,10,1,0.1
ENST00000612606,,-1795,1845,10,1,0.1
ENST00000421427,,2225,-2175,10,1,0.1
ENST00000409609,,-2417,2467,10,1,0.1
ENST00000649966,,-1659,1709,10,1,0.1
ENST00000314761,,777,-727,10,1,0.1
ENST00000314761,,776,-726,10,1,0.1
ENST00000631047,,-238,288,10,1,0.1
ENST00000631047,,-1343,1393,10,1,0.1
ENST00000631047,,-1448,1498,10,1,0.1
ENST00000631047,,-2093,2143,10,1,0.1
ENST00000261024,,-857,907,10,1,0.1
ENST00000427241,,2114,-2064,10,1,0.1
ENST00000520309,,20,30,10,1,0.1
ENST00000313581,,-2248,2298,10,1,0.1
ENST00000313581,,-2304,2354,10,1,0.1
ENST00000447232,,-417,467,10,1,0.1
ENST00000409593,,-1904,1954,10,1,0.1
ENST00000260950,,1652,-1602,10,1,0.1
ENST00000396974,,2149,-2099,10,1,0.1
ENST00000396974,,-664,714,10,1,0.1
ENST00000409870,,879,-829,10,1,0.1
ENST00000443551,,-399,449,10,1,0.1
ENST00000416732,,1881,-1831,10,1,0.1
ENST00000359678,,-2238,2288,10,1,0.1
ENST00000359678,,-1566,1616,10,1,0.1
ENST00000322522,,1697,-1647,10,1,0.1
ENST00000409027,,1995,-1945,10,1,0.1
ENST00000409027,,1971,-1921,10,1,0.1
ENST00000458193,,-826,876,10,1,0.1
ENST00000444317,,711,-661,10,1,0.1
ENST00000337386,,-541,591,10,1,0.1
ENST00000409641,,2230,-2180,10,1,0.1
ENST00000438652,,-1630,1680,10,1,0.1
ENST00000438652,,-1953,2003,10,1,0.1
ENST00000438652,,-2160,2210,10,1,0.1
ENST00000420448,,-1497,1547,10,1,0.1
ENST00000392316,,-1345,1395,10,1,0.1
ENST00000634375,,-2183,2233,10,1,0.1
ENST00000425611,,1272,-1222,10,1,0.1
ENST00000425611,,433,-383,10,1,0.1
ENST00000272771,,234,-184,10,1,0.1
ENST00000458054,,-1473,1523,10,1,0.1
ENST00000427816,,-2372,2422,10,1,0.1
ENST00000606789,,1834,-1784,10,1,0.1
ENST00000644421,,-2272,2322,10,1,0.1
ENST00000644421,,-2188,2238,10,1,0.1
ENST00000389175,,-1949,1999,10,1,0.1
ENST00000389175,,-2328,2378,10,1,0.1
ENST00000416690,,-2396,2446,10,1,0.1
ENST00000342506,,-1019,1069,10,1,0.1
ENST00000342506,,1778,-1728,10,1,0.1
ENST00000422444,,-1801,1851,10,1,0.1
ENST00000422444,,-140,190,10,1,0.1
ENST00000422886,,-1862,1912,10,1,0.1
ENST00000424317,,-568,618,10,1,0.1
ENST00000328737,,-1079,1129,10,1,0.1
ENST00000424674,,1799,-1749,10,1,0.1
ENST00000335508,,-1677,1727,10,1,0.1
ENST00000321801,,2394,-2344,10,1,0.1
ENST00000487695,,-941,991,10,1,0.1
ENST00000428695,,727,-677,10,1,0.1
ENST00000260926,,2086,-2036,10,1,0.1
ENST00000421573,,1373,-1323,10,1,0.1
ENST00000454629,,-30,80,10,1,0.1
ENST00000454629,,-74,124,10,1,0.1
ENST00000454629,,-130,180,10,1,0.1
ENST00000439380,,-772,822,10,1,0.1
ENST00000621181,,1245,-1195,10,1,0.1
ENST00000409588,,-780,830,10,1,0.1
ENST00000684420,,-1642,1692,10,1,0.1
ENST00000340870,,-1148,1198,10,1,0.1
ENST00000340870,,-2061,2111,10,1,0.1
ENST00000272879,,47,3,10,1,0.1
ENST00000429881,,89,-39,10,1,0.1
ENST00000429881,,-4,54,10,1,0.1
ENST00000424461,,-1014,1064,10,1,0.1
ENST00000418364,,-119,169,10,1,0.1
ENST00000458269,,-844,894,10,1,0.1
ENST00000439140,,213,-163,10,1,0.1
ENST00000439140,,383,-333,10,1,0.1
ENST00000409883,,1613,-1563,10,1,0.1
ENST00000447335,,-2124,2174,10,1,0.1
ENST00000447335,,-1053,1103,10,1,0.1
ENST00000447335,,1209,-1159,10,1,0.1
ENST00000434439,,-12,62,10,1,0.1
ENST00000434439,,-1160,1210,10,1,0.1
ENST00000286201,,-591,641,10,1,0.1
ENST00000409205,,-248,298,10,1,0.1
ENST00000392245,,2445,-2395,10,1,0.1
ENST00000441547,,-2025,2075,10,1,0.1
ENST00000483147,,-902,952,10,1,0.1
ENST00000324106,,-1290,1340,10,1,0.1
ENST00000613457,,-91,141,10,1,0.1
ENST00000272849,,-1439,1489,10,1,0.1
ENST00000449699,,-750,800,10,1,0.1
ENST00000449699,,-385,435,10,1,0.1
ENST00000374423,,933,-883,10,1,0.1
ENST00000444281,,507,-457,10,1,0.1
ENST00000272852,,2151,-2101,10,1,0.1
ENST00000435602,,-1609,1659,10,1,0.1
ENST00000435602,,-1332,1382,10,1,0.1
ENST00000435602,,-36,86,10,1,0.1
ENST00000435602,,2248,-2198,10,1,0.1
ENST00000457962,,26,24,10,1,0.1
ENST00000455757,,1475,-1425,10,1,0.1
ENST00000448823,,-2433,2483,10,1,0.1
ENST00000447645,,-1016,1066,10,1,0.1
ENST00000282141,,-482,532,10,1,0.1
ENST00000451342,,-1876,1926,10,1,0.1
ENST00000453017,,-117,167,10,1,0.1
ENST00000449053,,-611,661,10,1,0.1
ENST00000452564,,-464,514,10,1,0.1
ENST00000452564,,-1006,1056,10,1,0.1
ENST00000452564,,-1936,1986,10,1,0.1
ENST00000617735,,-115,165,10,1,0.1
ENST00000682079,,2034,-1984,10,1,0.1
ENST00000392193,,648,-598,10,1,0.1
ENST00000392193,,604,-554,10,1,0.1
ENST00000392194,,-1296,1346,10,1,0.1
ENST00000452717,,-30,80,10,1,0.1
ENST00000333907,,2233,-2183,10,1,0.1
ENST00000333907,,667,-617,10,1,0.1
ENST00000341685,,-2306,2356,10,1,0.1
ENST00000341685,,-1196,1246,10,1,0.1
ENST00000352451,,32,18,10,1,0.1
ENST00000451903,,1467,-1417,10,1,0.1
ENST00000432456,,-1336,1386,10,1,0.1
ENST00000619009,,-1750,1800,10,1,0.1
ENST00000619009,,-359,409,10,1,0.1
ENST00000619009,,-206,256,10,1,0.1
ENST00000619009,,27,23,10,1,0.1
ENST00000619009,,45,5,10,1,0.1
ENST00000260947,,736,-686,10,1,0.1
ENST00000389661,,-1898,1948,10,1,0.1
ENST00000389661,,-469,519,10,1,0.1
ENST00000272895,,83,-33,10,1,0.1
ENST00000236959,,2160,-2110,10,1,0.1
ENST00000456923,,-580,630,10,1,0.1
ENST00000421182,,-1136,1186,10,1,0.1
ENST00000421182,,-580,630,10,1,0.1
ENST00000445153,,-971,1021,10,1,0.1
ENST00000491306,,784,-734,10,1,0.1
ENST00000491306,,531,-481,10,1,0.1
ENST00000233809,,-1094,1144,10,1,0.1
ENST00000456764,,144,-94,10,1,0.1
ENST00000236979,,-1025,1075,10,1,0.1
ENST00000236979,,1192,-1142,10,1,0.1
ENST00000236979,,2118,-2068,10,1,0.1
ENST00000446688,,-2184,2234,10,1,0.1
ENST00000446688,,-1880,1930,10,1,0.1
ENST00000446688,,-1763,1813,10,1,0.1
ENST00000446688,,-135,185,10,1,0.1
ENST00000446688,,1574,-1524,10,1,0.1
ENST00000446688,,1645,-1595,10,1,0.1
ENST00000446688,,2287,-2237,10,1,0.1
ENST00000439083,,-595,645,10,1,0.1
ENST00000310858,,94,-44,10,1,0.1
ENST00000413554,,235,-185,10,1,0.1
ENST00000413554,,238,-188,10,1,0.1
ENST00000419504,,-2087,2137,10,1,0.1
ENST00000423413,,-2014,2064,10,1,0.1
ENST00000423413,,451,-401,10,1,0.1
ENST00000423413,,978,-928,10,1,0.1
ENST00000423413,,1130,-1080,10,1,0.1
ENST00000423413,,1469,-1419,10,1,0.1
ENST00000611415,,-128,178,10,1,0.1
ENST00000171887,,1648,-1598,10,1,0.1
ENST00000651849,,2334,-2284,10,1,0.1
ENST00000651849,,2355,-2305,10,1,0.1
ENST00000682258,,-1657,1707,10,1,0.1
ENST00000344321,,105,-55,10,1,0.1
ENST00000344321,,-597,647,10,1,0.1
ENST00000344321,,-2440,2490,10,1,0.1
ENST00000453237,,1263,-1213,10,1,0.1
ENST00000418878,,-955,1005,10,1,0.1
ENST00000295683,,942,-892,10,1,0.1
ENST00000295683,,2209,-2159,10,1,0.1
ENST00000420104,,1739,-1689,10,1,0.1
ENST00000479077,,1816,-1766,10,1,0.1
ENST00000422731,,-1719,1769,10,1,0.1
ENST00000273077,,-707,757,10,1,0.1
ENST00000425694,,1747,-1697,10,1,0.1
ENST00000396809,,-1347,1397,10,1,0.1
ENST00000440422,,675,-625,10,1,0.1
ENST00000440422,,1689,-1639,10,1,0.1
ENST00000258362,,2376,-2326,10,1,0.1
ENST00000431127,,-682,732,10,1,0.1
ENST00000418019,,-420,470,10,1,0.1
ENST00000428880,,73,-23,10,1,0.1
ENST00000643945,,-797,847,10,1,0.1
ENST00000436603,,-60,110,10,1,0.1
ENST00000436603,,-112,162,10,1,0.1
ENST00000436603,,-2050,2100,10,1,0.1
ENST00000424080,,-2146,2196,10,1,0.1
ENST00000417855,,592,-542,10,1,0.1
ENST00000430489,,46,4,10,1,0.1
ENST00000529249,,277,-227,10,1,0.1
ENST00000529249,,1220,-1170,10,1,0.1
ENST00000529249,,1359,-1309,10,1,0.1
ENST00000233948,,-765,815,10,1,0.1
ENST00000233948,,-1945,1995,10,1,0.1
ENST00000458582,,347,-297,10,1,0.1
ENST00000295729,,1211,-1161,10,1,0.1
ENST00000426304,,-806,856,10,1,0.1
ENST00000457600,,-143,193,10,1,0.1
ENST00000295750,,2154,-2104,10,1,0.1
ENST00000409640,,203,-153,10,1,0.1
ENST00000392088,,53,-3,10,1,0.1
ENST00000446182,,2097,-2047,10,1,0.1
ENST00000430206,,-1896,1946,10,1,0.1
ENST00000457935,,405,-355,10,1,0.1
ENST00000373960,,2150,-2100,10,1,0.1
ENST00000373960,,1595,-1545,10,1,0.1
ENST00000373960,,-702,752,10,1,0.1
ENST00000617028,,-163,213,10,1,0.1
ENST00000480034,,1252,-1202,10,1,0.1
ENST00000347842,,-315,365,10,1,0.1
ENST00000421791,,54,-4,10,1,0.1
ENST00000373876,,-1893,1943,10,1,0.1
ENST00000243786,,-2045,2095,10,1,0.1
ENST00000483319,,-1093,1143,10,1,0.1
ENST00000483319,,-1691,1741,10,1,0.1
ENST00000483319,,-1745,1795,10,1,0.1
ENST00000447191,,-2030,2080,10,1,0.1
ENST00000373760,,925,-875,10,1,0.1
ENST00000441679,,1730,-1680,10,1,0.1
ENST00000419964,,-456,506,10,1,0.1
ENST00000336840,,-1329,1379,10,1,0.1
ENST00000281828,,119,-69,10,1,0.1
ENST00000446656,,475,-425,10,1,0.1
ENST00000392066,,995,-945,10,1,0.1
ENST00000540115,,1582,-1532,10,1,0.1
ENST00000281830,,-1806,1856,10,1,0.1
ENST00000396654,,31,19,10,1,0.1
ENST00000444408,,1395,-1345,10,1,0.1
ENST00000429915,,1433,-1383,10,1,0.1
ENST00000429915,,1903,-1853,10,1,0.1
ENST00000432738,,776,-726,10,1,0.1
ENST00000432738,,2373,-2323,10,1,0.1
ENST00000409840,,167,-117,10,1,0.1
ENST00000409840,,172,-122,10,1,0.1
ENST00000409840,,268,-218,10,1,0.1
ENST00000409840,,2257,-2207,10,1,0.1
ENST00000447280,,-599,649,10,1,0.1
ENST00000454956,,2470,-2420,10,1,0.1
ENST00000389874,,39,11,10,1,0.1
ENST00000409685,,2295,-2245,10,1,0.1
ENST00000422684,,584,-534,10,1,0.1
ENST00000422684,,1532,-1482,10,1,0.1
ENST00000409592,,-971,1021,10,1,0.1
ENST00000409592,,284,-234,10,1,0.1
ENST00000409592,,803,-753,10,1,0.1
ENST00000645028,,-1983,2033,10,1,0.1
ENST00000645028,,-1222,1272,10,1,0.1
ENST00000645028,,1953,-1903,10,1,0.1
ENST00000258390,,-2189,2239,10,1,0.1
ENST00000305123,,-610,660,10,1,0.1
ENST00000436481,,-828,878,10,1,0.1
ENST00000409053,,2453,-2403,10,1,0.1
ENST00000682098,,1082,-1032,10,1,0.1
ENST00000683508,,2504,-2454,10,1,0.1
ENST00000396625,,-1940,1990,10,1,0.1
ENST00000304990,,2164,-2114,10,1,0.1
ENST00000304990,,-238,288,10,1,0.1
ENST00000304990,,-470,520,10,1,0.1
ENST00000418961,,-852,902,10,1,0.1
ENST00000392059,,1453,-1403,10,1,0.1
ENST00000456345,,-809,859,10,1,0.1
ENST00000409979,,1466,-1416,10,1,0.1
ENST00000373671,,-645,695,10,1,0.1
ENST00000456594,,2213,-2163,10,1,0.1
ENST00000641394,,853,-803,10,1,0.1
ENST00000641394,,726,-676,10,1,0.1
ENST00000641394,,702,-652,10,1,0.1
ENST00000641394,,-264,314,10,1,0.1
ENST00000641394,,-1927,1977,10,1,0.1
ENST00000641394,,-2192,2242,10,1,0.1
ENST00000642029,,-1717,1767,10,1,0.1
ENST00000419059,,984,-934,10,1,0.1
ENST00000641981,,-383,433,10,1,0.1
ENST00000641981,,-501,551,10,1,0.1
ENST00000641981,,-502,552,10,1,0.1
ENST00000309931,,1105,-1055,10,1,0.1
ENST00000344657,,-772,822,10,1,0.1
ENST00000392056,,1391,-1341,10,1,0.1
ENST00000354069,,-1913,1963,10,1,0.1
ENST00000392054,,-429,479,10,1,0.1
ENST00000341772,,-898,948,10,1,0.1
ENST00000456542,,546,-496,10,1,0.1
ENST00000409815,,-2468,2518,10,1,0.1
ENST00000409815,,-1460,1510,10,1,0.1
ENST00000258381,,228,-178,10,1,0.1
ENST00000444636,,1478,-1428,10,1,0.1
ENST00000264052,,50,0,10,1,0.1
ENST00000409897,,-2215,2265,10,1,0.1
ENST00000413284,,1231,-1181,10,1,0.1
ENST00000452345,,-84,134,10,1,0.1
ENST00000452345,,-415,465,10,1,0.1
ENST00000452345,,-1205,1255,10,1,0.1
ENST00000457215,,1831,-1781,10,1,0.1
ENST00000457215,,1077,-1027,10,1,0.1
ENST00000457215,,1069,-1019,10,1,0.1
ENST00000418408,,-2297,2347,10,1,0.1
ENST00000620962,,247,-197,10,1,0.1
ENST00000392039,,310,-260,10,1,0.1
ENST00000645363,,-2012,2062,10,1,0.1
ENST00000424440,,23,27,10,1,0.1
ENST00000433428,,30,20,10,1,0.1
ENST00000423134,,-1966,2016,10,1,0.1
ENST00000495639,,2493,-2443,10,1,0.1
ENST00000495639,,2116,-2066,10,1,0.1
ENST00000495639,,-780,830,10,1,0.1
ENST00000373640,,-2149,2199,10,1,0.1
ENST00000313965,,-843,893,10,1,0.1
ENST00000313965,,-2144,2194,10,1,0.1
ENST00000409321,,1205,-1155,10,1,0.1
ENST00000428104,,-1584,1634,10,1,0.1
ENST00000449174,,2083,-2033,10,1,0.1
ENST00000295463,,-1536,1586,10,1,0.1
ENST00000617714,,990,-940,10,1,0.1
ENST00000617714,,-2256,2306,10,1,0.1
ENST00000449596,,363,-313,10,1,0.1
ENST00000651502,,133,-83,10,1,0.1
ENST00000444113,,541,-491,10,1,0.1
ENST00000409613,,-51,101,10,1,0.1
ENST00000409708,,-2401,2451,10,1,0.1
ENST00000489328,,-79,129,10,1,0.1
ENST00000444142,,-736,786,10,1,0.1
ENST00000410029,,360,-310,10,1,0.1
ENST00000410029,,832,-782,10,1,0.1
ENST00000438786,,-157,207,10,1,0.1
ENST00000424488,,2032,-1982,10,1,0.1
ENST00000373552,,-2364,2414,10,1,0.1
ENST00000373552,,-1449,1499,10,1,0.1
ENST00000373552,,-1191,1241,10,1,0.1
ENST00000414326,,-1185,1235,10,1,0.1
ENST00000414326,,1510,-1460,10,1,0.1
ENST00000414326,,1885,-1835,10,1,0.1
ENST00000233840,,1741,-1691,10,1,0.1
ENST00000415617,,162,-112,10,1,0.1
ENST00000415617,,-1481,1531,10,1,0.1
ENST00000431917,,1470,-1420,10,1,0.1
ENST00000431917,,-160,210,10,1,0.1
ENST00000392018,,-1768,1818,10,1,0.1
ENST00000447484,,-175,225,10,1,0.1
ENST00000454354,,-2428,2478,10,1,0.1
ENST00000452724,,-1356,1406,10,1,0.1
ENST00000452724,,-551,601,10,1,0.1
ENST00000450966,,-1196,1246,10,1,0.1
ENST00000354728,,-1085,1135,10,1,0.1
ENST00000373426,,1382,-1332,10,1,0.1
ENST00000485022,,-1221,1271,10,1,0.1
ENST00000373424,,1287,-1237,10,1,0.1
ENST00000373424,,982,-932,10,1,0.1
ENST00000406651,,398,-348,10,1,0.1
ENST00000406651,,-1076,1126,10,1,0.1
ENST00000373414,,1641,-1591,10,1,0.1
ENST00000610772,,1312,-1262,10,1,0.1
ENST00000454020,,-615,665,10,1,0.1
ENST00000432087,,39,11,10,1,0.1
ENST00000432087,,568,-518,10,1,0.1
ENST00000355722,,578,-528,10,1,0.1
ENST00000355722,,366,-316,10,1,0.1
ENST00000373368,,2056,-2006,10,1,0.1
ENST00000373368,,1727,-1677,10,1,0.1
ENST00000336665,,-1669,1719,10,1,0.1
ENST00000409538,,912,-862,10,1,0.1
ENST00000619456,,2284,-2234,10,1,0.1
ENST00000619456,,912,-862,10,1,0.1
ENST00000619456,,380,-330,10,1,0.1
ENST00000428334,,-549,599,10,1,0.1
ENST00000428334,,-1538,1588,10,1,0.1
ENST00000448025,,1686,-1636,10,1,0.1
ENST00000645891,,2181,-2131,10,1,0.1
ENST00000409749,,-227,277,10,1,0.1
